16791 ,  He is the AL but If were talking entire MLB I will still take Arenado all day defensively over Chapman. , NAG
49876 ,   Thank you President Trump! ALL of America is benefiting for todays' economy too! And most importantly? President Trump gets ALL the credit! =   , NAG
49515 ,  Shit like this is why I don't follow   Who me? I'm just stating basic facts.  Totally NOT diverting from the actual point. Just stating a fact."  You're a phony" , OAG
31933 ,   Only Utah would allow this  happen.  Utah SLC judges liberals     So sorry  \u2764  , NAG
88918 ,  is the brainchild of  - He is playing dirty against  and Jen is using her ill gotten money against  Mailer linking Nixon to anti-Semitism was approved by top Cuomo aides  , CAG
56920 ,  Go back to Canada , NAG
73295 ,  He looks just like Fred with a moustache. HA HA , NAG
48035 ,    Please stick to Bakersfield issues and resign from House Leadership. You are illiterate in economics and the Constitution and take too many bribes!  I\u2019m for  , OAG
81817 ,  Privat just means between B XVI and the Cardinal. Agree though he should not be out and about. Should be in seclusion for the 'prayer nd meditation' and only private mass. Nuncio was making molehill into mountain for the Old Guard of conservatives to oust Francis. , NAG
78820 ,  Maybe the reason you are gaining so many subs is because you are a hard working awesome YouTuber :D , NAG
57292 ,   I thought the red hat was a MAGA hat until I saw the maple leaf. , NAG
42406 ,    Agree Liberals will not have a majority but you will see People's Party of Canada in the running your little c party will be lower in the ranks the the NDP. , NAG
48544 ,  He is right though... you do have a whiff , OAG
78895 ,   Several of the western liberals are not too happy with national focus of Saudi. , NAG
99771 ,   you are the worst attorney general ever however you had that in common with Barry Soweto is him being the worst president ever so why don't you just go crawl under the rock with him , NAG
48877 ,     Actually per the rules it doesn\u2019t matter if she even saw the coaches attempts to coach her - she is to receive a warning based on the coaches actions.  It would have stopped at just a warning but as you saw she couldn\u2019t let it go. , NAG
34360 ,  He is back baby. Lol , NAG
35990 ,   Wasn\u2019t this clown running guns? , NAG
91313 ,   thank you for the consideration.....be careful it might be you !!!! , NAG
23065 ,    She is!! Have you seen her tweets lately?? , NAG
85134 ,  Stop trying  to make Brandon what he is not and run him. Put in some trip option and sprint option stuff. RUN HIM!! Do some play action out of the option formations. Bring in Book for at least four series. , NAG
61102 ,   Yes. That\u2019s how the liberals do. , NAG
63451 ,    I absolutely agree!! I have tried rallying people on Twitter. Asking them to follow each other. Strength in numbers. I vote. I work the polls for early election and Election Day. I speak with liberals. I forwarded Maxine Walters rants to the secret service. , NAG
92958 ,  Finally! No more terrible takes of The NFL owners are racist"" , OAG
38387 ,  DEEP STATE VIDEO EXPOSED:  , NAG
94162 ,  I always strike lawyers. I served on a jury (civil) and the jury wanted me to decide the case and kept asking me to explain jury instructions. My take away is that the lawyer may hold too much sway in deliberations. But if he or she is on your side..... , NAG
73006 ,  I have to go over Saturday to \u201chave dinner\u201d no it\u2019s the annual close the pool for the season . Not then big ass round above grounds . They have a huge in ground pool . I know that\u2019s coming . While gore here . And I don\u2019t mind at all . Lol funny Shit , OAG
57356 ,     We are not a democratic republic. We have never been a Democratic anything. We have never had Democratic ideology. Nor is this a \u201cnew\u201d talking point. We are constantly correcting Democrats/liberals on this. , NAG
82522 ,   You were on the same stage as Farrakhan. You total hypocrite. You are pathetic. , OAG
18068 ,  By citizens he means democrat voters... , NAG
29024 ,  How dare you tell me what Antifa is doing is right. They are not fighting facism they are fighting for their own stupid cause. They are further from fixing facism than the republicans themselves , OAG
43641 , : Or do they say He is possessed"? Nay he has brought them the Truth but most of them hate the Truth." , OAG
55416 ,  O\u2019Rourke tell us Texas citizens how you feel about law enforcement officers \U0001f46e\u200d\u2640\ufe0f. Tell us about your immigration plan. Tell us about your gun control plans. Tell us about your tax plans. If you can\u2019t tell us what your views are you can\u2019t be Senator. , NAG
49032 ,   An accusation is not enough. We are fortunate to live in a country where you are innocent UNTIL proven guilty. , OAG
97105 ,  I had to look up who he was. A Bush-Cheney guy. GOP have some strange conservatives. , NAG
55827 ,  by which point the fuckingclass was nearly over... lol! , OAG
78941 ,  Coming from a former AG who should be charged with conspiracy to commit murder in the Fast and; Furious scandal. One of the many scandals committed within the Obama Administration. , NAG
49639 ,  How about we rally behind a blue wave and parse policy after. The country is in danger. You are not helping. You're speaking from a place of  STOP , NAG
87555 , ./presumably you think liberals" are as trivial as women and their complaining. You wonder why Dr. Ford does not want to surrender herself to such a harrowing experience before you all?        , OAG
99516 ,   and they will know she is the Lord , NAG
74987 ,  Looks at this! Wow. Our hard earned money \U0001f4b0used for the liberals extravagant lifestyle. Doesn\u2019t that remind you of the typical socialist government!! , NAG
39256 ,  The comments below defending Drug Ford's blatant abuse of power is completely laughable.  But but the Liberals.  Bias BIAS I tell you!!!  Must be only the NDP rich downtown area that was polled".  Ho-man... thanks guys... I needed a good laugh! \U0001f602\U0001f602\U0001f602" , OAG
70216 ,  It just turns by itself into the wall , NAG
87173 ,     Yes he is!  , NAG
69307 ,  Sure thing\U0001f60f , NAG
24167 ,  Nothing LEAVE , NAG
26485 ,     Voting for her as well. Democrat I assume. , NAG
73865 ,  like =  uwu for the Troops! Show your American flag and weeabo pride!  uwu , NAG
73735 ,    oh!!! she looks amazing thank u!! \U0001f496 , NAG
25654 ,  David Dennison might know where he is. , NAG
80255 ,    *Extremistische Idee , NAG
21156 ,   Guess that's why she's settled for being the gag-inducing spokesperson of the commercialized conservatives. , NAG
42557 ,    He is a big lump of \u2014-I agree % , OAG
98579 ,  Wasnt it just recently that john brown gun club got kicked out of a shooting range for being antifa"?" , NAG
97612 ,   The timing is too convenient. She is a paid liar. , OAG
83242 , st thing Liberals and Conservatives want to pass is the TPP trade deal  via     , NAG
57099 ,   Everybody's doin it... , NAG
57632 ,                                           Yes kill em with kindness.  Let POTUS and the military/LEOs handle the violence.   , OAG
82582 ,  Uhhh no.  Sadam gassed the shit out of the Kurds (sp?) , OAG
56498 ,  The truth will finally get out to Congress and the American people!  That the Dems are trying to take out a duly elected President.  They're running scared.   , NAG
19138 ,           No I'm % sure you're watching right-wingers posting things only. And think you see discrepancies in narratives"?  What I posted wasn't "approved antifa video" at all. There's no such organization. What it was was a popular Youtuber examing what Antifa is without any bias." , NAG
79688 ,  As usual a seemingly and supposed smart feminist thinks she has made sense.. Yen yen yen yen yen yen alone... You just told me rn you are also dealing with another person.. Have you considered maybe you are the toxic one? , OAG
26346 ,  Never had. Let's fuck it up. , OAG
40756 ,  I was definitely drunk as shit , OAG
63761 ,    You mean cheating allegations. Not sexual harassment or assault it was about CHEATING. BIG difference. We all know facts scare liberals. If you are so concerned about sexual assaults you need to shout for the names on the slush funds to be revealed. Until than have a seat , OAG
21017 ,  Had to create a whole fake page just to talk  shit. \U0001f644 sis is really just miserable  , CAG
12785 ,  I would've chose the headline Why the left loves Bernier" Personally I could not be more delighted The most important thing in any election is to prevent conservatives from gaining power Just look at Ontario  for proof" , NAG
62787 ,    And of course you exclude all but a select group of (primarily Northwestern) European and a few Asian countries from your any country" list. Gun control has no positive correlation with lower homicide rates even within cherry-picked Euro countries.  , OAG
25847 ,  He won't live long now , NAG
12389 ,     We are so proud of  and the creativity she has brought to our students! She is truly an asset! , NAG
69271 ,   Liberals are the worst sexists.  Not all women speak truth especially political activists.  Try judging the veracity of the allegation by evidence instead of gender. , OAG
39748 ,   Ah yes just get a better job. You realize the majority of new job growth is in service industry? And with how expensive student loans are college is less and less realistic for people. , NAG
10507 ,     LMAO! You are still butt hurt that your loser Hitlary lost. Love it. See you at the polls in  Bucky. , OAG
13278 ,         Proof all law enforcement are paramilitary goons for the communist leftwing  and; will do anything to solidify their grip on power.   Conservatives should seriously question their support of police.   , NAG
22126 ,  Cmon Eddie. There is no reason at all for you to be so rude. If I recall you are always begging for her back when you guys stop talking. Stop trying to make it seem like she\u2019s a horrible person and you\u2019re this amazing guy...lmfao , NAG
39364 ,  Holy freakin cow this is actually real from Antifa? Now we really know they are stupid. Great way to get shot or hurt. , OAG
35560 ,    The conservatives are finding this pill very hard to swallow. , NAG
53293 ,  Keep doing your thing. I\u2019m just sitting back enjoying  , NAG
81242 ,     Theresa May isn\u2019t nice , OAG
16462 ,   Conservatives only care about democracy when it's their opinions and so called racist rights are in jeopardy. Anyone else they don't give a shit about. It's sad. , OAG
14770 ,  Please Confirm Kavanagh ASAP! He is a fine choice! Don't let the liberals derail his nomination to the SCOTUS! , NAG
10670 ,  Holy fuck I\u2019m so sorry someone violated your trust like that , OAG
78885 ,   Look at us we are just so full of ourselves an so narcissistic we can't realize our time is just about up . , NAG
82004 ,     His promises should be taken with a pinch of salt.  often lies and spreads misinformation. If elected I doubt you would see ANY promise honored. He is not an honorable Guy. , NAG
97197 , . But I have to called an hotel to send a shuttle to come pick my mother who is sitting at  terminal at the airport with their agents.  . I reminded them that she is a wheelchair passenger who cannot speak English. How will the hotel find her? , NAG
97695 ,  EVERYONE should know about this.  It's about time we called out these violent liberals that have gone so far off the deep end. , OAG
41003 ,  I think Jack is busy right now pushing the feds for their share of the $-million museum project. Waiting for Liberals to suggest only they can deliver federal dollars. , NAG
24337 ,  He wants to be the senator of North Mexico. , NAG
26274 ,  Liberals be like  , OAG
16868 ,  I've seen these big chairs but the look on your face and the pose makes me laugh. Somehow I believe that was all purposely orcastrated by you Boots! You are so silly , OAG
72409 ,  The whole of the media in this country sets out to discredit Tommy and you decide to write a criticism about him as well. Pathetic. We know he has his faults no-one is perfect but save your attacks for the likes of Corbyn and Antifa. If you don't like Tommy stay away from him! , NAG
34257 ,  Self defence is justified but that is not what Antifa does is it!!! , NAG
17643 ,   What an incredibly odd little man he is. , NAG
51995 , (((Conservatives))) are enemies of whites!  , OAG
72732 ,  Lol I'm sure Paul manipulated people last season and we called them followers cuz they saw the threat and didn't do anything..Kind of what Kaycee and; Angeela are doing this season..They both wanna take Tyler all the way knowing how much of a final  threat he is..That's following , NAG
58424 ,  Hollywood is so out of touch. , NAG
58104 ,  Hey Biden.  There is a reason why hard working Americans will NEVER TOLERATE YOU OR YOUR CAREER POLITICIANS AGAIN!   THANK YOU TRUMP , NAG
79560 ,  It is a suicide mission if they don't put him on the bench!  Standup for  and I don't mean the warped sense of justice preached by the liberals.  Get 'er done!  , NAG
74733 ,   The same way democrats have smeared conservatives/republicans?   What about how democrats don\u2019t stand up for the women that have been sexually assaulted by democratic politicians!! You\u2019re a hypocrite and; you need to SHUT the HELL UP! , OAG
52881 ,  This sums up what's happening across the pond. It is what the  hides in America.       , NAG
82871 ,  Oh stop. U r only defending him because u r both conservatives. If I liberal had been accused u would believe the women right away. Go yell at someone in a toll booth and spare us all please. , NAG
52028 ,   reading when the letter doesn't say that they know Ford. Unlike the Kavanaugh letter where the women say they do him. The left wing" liberals aren't threatening this woman's life." , NAG
24276 ,  He is truly dumb as shit. , OAG
46596 , *hugs Milo* He is mine now and you cannot have him back. ;.; , NAG
10834 ,  Charged for false charges?  Why not? , NAG
25397 ,  He lets her ramble on for a bit smiling and admitting to himself that this is why he likes having Kate around. She is definitely a younger version of himself. Pretty sure they done did the do."" , NAG
40352 ,  do you have run support data? I\u2019m guessing Nola has gotten more. Everything equal I go with wins but his season is just so good I think he is the exception. , NAG
70272 ,   Williams displayed her bad tempered side to the world and it is something she will probably always regret. I would say to her be ye never so high that you believe you are above the rules. , OAG
32082 ,   She is an opportunist. She wanted a cabinet post but Liberals rightly decided she wasn\u2019t good enough for the task. She crossed because Conservatives promised her one. She is a person with no core beliefs. She is not credible and not to be trusted. , OAG
82272 ,   This is just more proof  are beyond unhinged and should never ever have power in this country again.     , NAG
62740 ,   When they go low???     , NAG
33714 ,   The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women\u2019s tennis and act accordingly!! , OAG
52389 ,  SEE I TOLD YOU!!!!!! SHE IS DESPICABLE!!!!!!!!!!!! , NAG
25981 ,  Fear monger. Fake rage. , NAG
51390 ,   Are conservatives starting to sound like my relatives on Facebook or is it the other way around?? , NAG
29481 ,  I\u2019m finna say fuck it and get a crispy ass jogging suit\U0001f602\U0001f602 , OAG
61547 ,    Women + Liberals.  Nuff said.  Kavanaugh to be confirmed next week regardless of these desperate games.  Game over.   , NAG
39784 ,   WHOS  SICK  OF  INTITLED   RACISTS? , OAG
94856 ,  Fuk this fat cock sucker , OAG
96951 ,  And you KNOW he is probably saying the softest things and yet he looks like THIS: \U0001f481\U0001f3fd\u200d\u2640\ufe0f\U0001f31a\U0001f31a\U0001f31a\U0001f648 WHAT IS THE TRUTH?! , NAG
71179 ,   What you are saying is simply untrue. , NAG
26320 , : Gun Control Supporters Are Once Again Rebranding Their Efforts [we're on Facebook @ LivingTrust - FREE California  class - PLUS virtually unlimited Free Training at Front Sight (world's largest shooting school)]  , NAG
42090 ,  Just wondering whether we should have another election if the wrong" party get in because .% of the electorate voted for the ? Or when .% voted Labour in  (and won)?" , NAG
73324 ,   She is great. Hi Fiona! , NAG
73705 ,  All I'm hearing is We don't care that people in this country are being unjustly treated I'm going to make up an excuse as to why kneeling is offensive so I continue to ignore the problems  we face as a Nation."" , NAG
97114 ,   I completely agree; which is why a potential victim's claim must be afforded due process before she (or he) is villianized. , NAG
49280 ,    Bwahahahahaha....she is a liar. Let her bring a case with the State of MD then. I would love to see it and see her bankrupted by Kavanaugh's attorney in a libel suit. , OAG
68826 ,  Her family consist of : -Cheating husband who never loved her -two bonus boys who made it clear she is not their mom and never will be - in laws who show more affection to stray cats than Wewe. - paid employees who laugh at her while cashing her checks.  , OAG
98282 ,        years ago I was sexually assaulted by a Supreme Court nominee but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS."" , OAG
22866 , ..understand that black lives matter fight global warming demand gun control safeguard Roe v. Wade and of course marshal their forces to throw the bum out." Save our SS from being used as welfare for billionaires. Have medicare that covers everything. No worries or fears." , OAG
72606 ,  His policies were the worst , OAG
95255 ,   Maybe  will tweet a bible verse. After all...he is a ferengi.  , NAG
87988 ,    I don\u2019t like this. You guys aren\u2019t gettting what she is trying to pass across. She said she went to the CU in Enugu and left in . \U0001f644 , NAG
55697 ,  better leave  with  Women's Title tonight! She is the best woman on the whole roster bar none! , NAG
34694 ,   We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump \U0001f44eNov is going to be red \U0001f44d\U0001f1fa\U0001f1f8 , OAG
40367 ,  A nothing burger.. , NAG
62766 ,     He did not born so he is not pakistani?Get a life man.If ur wife deleiver boy in london nd back to pk so the baby is not pakistani?You nd  ur wife r not pakistani?Just some papers of registration in london make ur boy non Pakistani \U0001f602\U0001f609.Honey see the forefathers history. , OAG
47639 , Adulting is knowing who fucked cut off in your future plans..... , OAG
60518 ,  please don\u2019t make the same mistake with ! He is a perjurer who is also a Trump lackey.   , OAG
58929 ,  she is so beautiful! \u2764\ufe0f , NAG
52765 ,  you are so sweet! thank you for spreading love into her tml \U0001f496 , NAG
92849 ,  She sounds amazing and it's a bloody disgrace that she is mostly forgotten. , NAG
91134 ,  Says the man with % favorability and won't win so he is retiring!\U0001f923 , NAG
87623 ,                  Semper fi Marines and Follow ALL MAGA , NAG
79047 ,    She is the \u201ccomedian\u201d that lectures the audience for an hour how white men are the scum of the earth. , OAG
93132 ,  You are too pure to become like this Atsushi-kun."  He whispered as if he could hear what the child was thinking about. That wasn't so hard.  "I love you I have adopted you I have saved you. You showed me a beautiful light Atsushi-kun."" , NAG
97374 ,  And My Nephew Is Over There! Trump has it right. Get the F outta there! , NAG
20856 , This is how he ...?!? Please explain...  , NAG
89799 , Impeach Trump and  , OAG
84256 ,   is Zoe getting married? I refuse to believe this. she is still a BABY. A BABY. LOL. , NAG
99481 , Salesforce Billionaire Marc Benioff Buys Time for $ Million"     " , NAG
15236 ,  don't get  rights           , NAG
22104 ,   The sort of thing  and the socialists of  would cheer. , NAG
21782 ,  my name is Whitney NOT WHITEY , NAG
55292 ,    Stop giving me quotes start giving me facts that prove gun control will work , NAG
78912 ,   I guess it\u2019s time to get divorced just so we can keep more income. How silly is that. Liberals have no clue. Make it so all Canadians can benefit not just divorced couples. ? , NAG
85780 ,  Freedom of speech is only if you agree with the Left , NAG
88599 ,  Me estoy fucking alterando , OAG
47824 , Rahm Emanuel\u2019s failure is an ill omen for all Democrats"     " , OAG
31336 ,  Congratz  you are going to make a GREAT mom! , NAG
20090 ,  More and more Conservatives are turning their back on  because of his abuse of power."      " , NAG
29916 ,  I wasn't given the option to stay home and stack money but I always tell people if the opportunity is given take it \U0001f937\U0001f3fe\u200d\u2640\ufe0f   Shit hell out here , OAG
61744 ,    And people still think this administration is the greatest since sliced bread. Ridiculous. , CAG
26279 ,    Sorry fella but Connelly thought he was Hollywood  , NAG
91633 ,  And Trump has to go....\U0001f914\U0001f92f  I\u2019ve got one word  \U0001f937\U0001f3fb\u200d\u2640\ufe0f , NAG
78819 ,  CNN is evil.  A true enemy of the people.  I can\u2019t believe there are people who still take them seriously. , OAG
41898 ,  A vulgar attempt to reduce sisterhood to genitalia..... , CAG
54270 ,  Gotta admit...she\u2019s stacked. , NAG
50164 ,  Gillibrand must have been a very sexually active woman to be pushing young women to have abortions. , OAG
79524 ,  Same with the gun control debate. No it won\u2019t keep guns away from every criminal but it can make things better. It won\u2019t prevent every mass shooting but it may prevent those crazy people from buying a gun in the first place. , NAG
27535 ,   I'll answer for You!!  when you have a different opinion to them you're a racist...when they lose an argument you're a racist...if you love Britain you're a racist...liberals are week people...it takes a strong person to to not be one of the sheep , OAG
55255 ,  Don't you have to have some proof?\U0001f914 , NAG
47995 ,  \U0001f937\U0001f3fc\u200d\u2640\ufe0f that would be silly. , OAG
94301 ,  Google stock wayyy up. Whats so bad with your Trump world ? , NAG
50091 ,   so and accusation by a libtarded Trump hating liberal activist against a Trump appointee doesnt make u wonder if the accusation was politically motivated in the SLIGHTEST?  No? This is why conservatives think u are all stupid. Because u are. , NAG
69403 ,  Does she expect a mob in pussy hats shouting We believe her" in unison based on a general distrust of conservatives?" , NAG
37234 ,    maybe he is for brutally beating a woman. apparently spending a couple hundred dollars makes up for beatin the piss out of someone , OAG
94645 ,   Everybody Talks About the Weather . . . We Don't: We confront them when we make sure that what doesn't suit us never happens again. Don\u2019t blather that it is too violence. The action  is not crocheting doilies! , NAG
95305 ,   Apparently conservatives are now automatically guilty of any crime or assault that shows up from no where at the last possible minute. We are no longer presumed innocent until proven otherwise. , NAG
93220 ,  Oh well. You are a better man. , NAG
52000 ,    He is such a stroke\U0001f644 , NAG
24621 ,  you are some basic white girl who clearly didn\u2019t know any of them personally and it\u2019s awful what has happened to Mac so why don\u2019t you pay respect to that instead of being disgusting and blaming another innocent human in something that has nothing to do with them. , OAG
43057 ,   The racist excuse every time telling it like it is" "against being PC"  , NAG
19013 ,  I believe he is winded! Some nights you just don't have it I guess , NAG
24962 ,    My opinion isn\u2019t false just as is you\u2019re isn\u2019t . You can\u2019t downplay my feelings because it doesn\u2019t fit into your narrative. What rights are we taking away??? Better gun control??? If that hurts your soul oh well. A dead child hurts mine more , OAG
40182 ,  you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y\u2019all can be there for her!  , NAG
82629 ,   How do I connect my USB token to an iPhone? , NAG
32096 ,  Here' s a guy that's a reliable source of information. hHahahahahahaha. Just kidding. , NAG
84265 ,   And you support the right using Antifa tactics in other words the tactics of a domestic terrorist group. , OAG
45879 ,  I see his tweet. But it\u2019s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points and; aren\u2019t to be believed. , OAG
35552 ,  They really don't care who he is. Only that he will act as a judicial alt right operative on the Supreme Court. , NAG
46615 ,  We support you Dana in anything you do\u2014yes you are a heck of an actress. Thank you for fighting for us. NRA Proud. MAGA. BLESSINGS DANA. , NAG
32664 ,  Oh FFS! This is just sublime. You are getting better and better , NAG
81184 ,  Hey why don\u2019t you look at what Keith Elison of Minnesota get off your bully pulpit and do a investigation into his past abuse or do you just CHEERY PICK \u2026\u2026!!! , OAG
67217 ,       My Dad didn\u2019t die so ANYONE could disrespect the fabric and; Country he fought. OUR Flagand;Country are inseparable both defended with human blood and;those who disrespect the flag disrespect the country! YOU ARE TO DEFEND THE FLAG and; THE COUNTRY you served under and; took oath defend. , NAG
99336 ,                                        really And then" WHERE in the WORLD does Antifa fit into wacked out Birdlandia? And boy oh boy Birdsize also apparently believes the notion that there are people who actually "deny climate"  I kid you not! I think Rod Serling's coming to escort Birdbrain back to 'the zone'" , NAG
80724 ,  Bring on Amy Barrett. No hearings needed anymore and she is a candidate number one ! And she is better on real human rights. This is what the Dems want so make her SCOTUS MAGA \U0001f606 , NAG
15197 ,   Apparantly that rule of law doesn't apply to Republicans/Conservatives baselessly accused by Dems , OAG
60156 ,  But she didn\u2019t resist she actually participate freely well maybe not free she did get paid , NAG
50019 ,  You are wise. , NAG
27540 ,   What difference does it make if the gun death was a \u201cfight\u201d or \u201crandom\u201d! Holding parents accountable could be part of gun control legislation. Write you Congressional representatives and demand it! Until Congress deals w/ gun violence it will continue and; ALL Americans are at risk! , OAG
98441 ,   This pope is pure satanic. God will strip him down to nothing and cast him to hells fire for his crimes , OAG
65135 ,  He ruined the brand for what? Kaepernick? , OAG
17898 ,  This guy wants to be a successful producer and he is tweeting stuff like this. , OAG
28884 ,  DANGEROUS OBNOXIOUS GARBAGE....good luck doctor , NAG
21536 ,  TICK TOCK SWAMP !! YOUR GOING TO JAIL VERY SOON !!  , OAG
10293 ,  The people of PR tried telling us this last year but you were too busy bashing trump with mayor Cruz.   To you people  peoples lives were worth it to try to make Trump look bad.  You are all a disgrace! , OAG
66442 ,  As much as I dislike Antifa. I hope none of them are stupid enough to fall for this bait and end up getting themselves or someone else injured or killed , OAG
52495 ,   Sorry you are having issues. Please send an email to feedback with a description of your issue and the email address associated with your account. Thanks. , NAG
78859 ,    And this explains why he is disrespected by idiots like urself and Korzemba , OAG
98785 ,  Liberals always be liberalling.  , NAG
75054 ,  This is a guy who weaponized the judicial system and IRS to attack conservatives...this is a guy who couldnt grow the ec onomy over  percent...this is a guy who said.  Get used to it...its the new norm  This guy is a moron , OAG
71484 ,   I suggest using the nd to remove him. , NAG
52018 ,   She is probs busy over school or something , NAG
53120 ,     Can you imagine what she is like to waitstaff who get her order wrong? , NAG
71119 ,    the Free press"??? You mean mainstream corporate media??? You ought to look into what you are speaking of. I come from a line of journalists and printers that were and are an integral part of truly free press. WE are not shutting down speech the LEFT is. Antifa.  , NAG
44023 ,  Unless he is like that old skin bag Cher.  She just coming back and coming back.  , OAG
25988 , Project Veritas Footage Released of Socialist State Department Worker            CLEAR Hatch Act violation: FELONY. Indict this SOB! , NAG
94210 , And the hits just keep on coming from the Democrats. The desperation Is palpable.            **Follow/Like  -  on Twitter** SHARE!  , NAG
57591 ,  This is so fake he\u2019s unable to feel true feelings he even lies when he says anything and she is just as stupid in standing by a man who clearly doesn\u2019t respect the unity of marriage while he was with her and pay these women off STAND UP DIVORCE LIKE HIS OTHER WIFES DID HES A PIG , OAG
74455 ,   So is Fox News now campaigning for the fairness doctrine or is this just Republicans using the power of Congress to force private companies to broadcast whatever the gop says as truth? When will NRA TV have pro gun control NRA members on? , OAG
94805 ,   Last tea party rally didn't look like the last antifa rally did it? Misfits and unsuccessful people is all that rally on left. , NAG
50332 ,  how? how is this in any way shape or form... , NAG
11402 ,  I thought this was SNL. The last guy is wearing a fucking beanie with the mindmill on itS , OAG
73206 ,      Happy Birthday Again!! Lucky Lovely Charm ka ng     \U0001f490\U0001f490\U0001f490\U0001f44f\U0001f44f\U0001f44f\U0001f44f You Are Stunning!!\U0001f339\U0001f339\U0001f339\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f - HipHop ka minsan sa game ha? , NAG
84321 ,  Has this guy got acorns in his cheeks or what. Lack of walking around sense is astonishing with liberals. , OAG
55394 ,    has no respect left. They have really reached the point of being the  , NAG
61921 ,   % NEGATIVE COVERAGE SAYS YOU ARE DELUSIONAL , NAG
27076 ,   is so biased against conservatives\u203c\ufe0feveryone should drop google and use Bing or DuckDuckGo. , OAG
85088 ,  Call bullsh just poor losser , OAG
32456 ,   I will never buy a magazine again  , NAG
98065 ,  Degenerative behavior creeps onto our sovereignty and justice system , NAG
48550 ,  I love my wife Hannah \u2665\U0001f60a\u2665\U0001f60a\u2764\U0001f60a\u2665\u2661\U0001f60d , NAG
59332 ,   You don\u2019t believe this is true fact and AC commentary on your tweet. Let say he is wrong in reference to Florence. But is he correct on you NOT visiting any  impacted areas. How long you will fool your base fans.  Grow up. , NAG
65304 ,  Happy dance that Serena lost. She needed taken down a notch or two. , NAG
60684 ,  You are not alone here. I didn't like The Last Jedi a bit more than Force Awakens. Cannot talk about Solo because didn't see it. But Rouge One is the other Star Wars under Disney that was good. , NAG
46297 ,  !maybe she was fucking hungry!!! No one knows what kind of home life she has! My goodness  she is a child and this officer could have handled this better. Sorry he needs to be fired , OAG
44037 ,  That  only report the Conservatives in a positive way , NAG
66000 ,  Rauner has severely failed Illinois. Touting his \u201cturn around agenda\u201d he gave us nothing but his \u201cturn coat agenda\u201d. Illinois Conservatives not have one choice   for State experience!  , NAG
76245 ,   and if there is gun control in USA -who will be rounded and exterminated ?? , CAG
89566 ,   Sounds to me like the Pope needs counselled on confession. , NAG
84787 ,  There is shiva and she is not a boy.  , NAG
77602 ,      Timing? They had this info in their laps? You betcha. THAT'S the chess game of politics. Nothing new here. Use things to your advantage when you need them. Doesn't make them untrue. \U0001f928 , NAG
54961 ,   She is flat out lying! , NAG
79998 ,   So death tolls are determined by studies and computer programs? , NAG
79079 ,  I have you and Kaze- I need more. , OAG
36553 ,      He is complicit and took the money. He is going too !!! , NAG
24341 ,       Oh and thanks for RTing my post!    yes we're gonna! , NAG
35521 ,   Can't do that. BLM and Antifa morons will start looting , NAG
37457 ,  Interesting; my interpretation of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece. , NAG
73068 ,   ok with Andrew  Bully Liar touchy cheat to be kept on as a MP? On \xa3k? No anti bullying rules?  \u2026     , NAG
97209 , / you simply gloss right over the silly emotional female and her nothing problem. Then you delete this as you realize how horrible it is (or perhaps someone told you) but somehow it is the fault of the liberals" who might misinterpret what you wrote in plain English." , OAG
30774 ,    Misdrawed. Cause she is not white and blonde. Why he did that? Can you answer that? , NAG
28057 ,  Bono is clearly a racist , OAG
39911 ,   Yeah he is , NAG
66752 ,  Liberals ruin everything. , NAG
47625 ,  joan is playing  characters this season all the way up to episode  so far.. pretty sure she is a main , NAG
46008 ,  Oh my goodness she is so precious! Babies make everything better! Thank you for sharing \U0001f495 , NAG
89092 ,  You are doing copy paste of the tweets of south park twitter... There are something weird on here \U0001f914\U0001f914\U0001f914 , NAG
68185 ,        WTF is going wrong with  these days \U0001f612\U0001f620\U0001f620\U0001f620  , NAG
15345 ,  To the kneejerk people crying for gun control" after this shooting. We already HAVE very restrictive gun control. You just want a ban. It's a pity no one has politely explained to these criminals that they are supposed to obey the law." , OAG
78024 ,  There she is looking wretched , NAG
40006 ,  The liberals responses to this great news is very telling!!! , NAG
59941 ,    You liberals live by double standards. Look at what you did to Monica Lewinski. She was branded a liar and whore even after she produced the evidence. All because good ole Bill is a Democrat! Your all fucking insane! , OAG
79155 ,  has failed the  and !  Is the People's Party of  ?                   Shared via the CBC News Android App , NAG
29091 ,        Don't shame your entire country.. You are not mad! , NAG
30680 ,   She is a piece of shit and I am not sorry for my bluntness. From now on I am going to say what I think whether bluntly or rudely! , OAG
38333 ,         So you're saying Antifa should have never oppressed the Nazis... gotcha. , NAG
32196 ,  Animal is the operative word ! , CAG
46843 ,  Can\u2019t she appeal. ? This is all kinds of wrong . If I were ES would beat the sh** out of her. , OAG
49760 , Black Female Democrats Call for Changes in Party"     " , OAG
82264 ,  For someone unqualified he seems to be doing a darned good job. , NAG
